,region,council,date_issued,council_ref,location_all,location_street,location_suburb,location_area,legal_description, consent_value ,description
58799,Christchurch,Ashburton,18-Apr-16,BC0274/16,4 Lagmhor Road Ashburton District   Ashburton,4 Lagmhor Road Ashburton District,,,,"$2,500.00 ",install a f/s metro wee rad ped logfire.
58805,Christchurch,Christchurch,18-Apr-16,BCN/2016/1290,598 Worcester Street North Linwood  Christchurch,598 Worcester Street,North Linwood,,Lot 11 DP 4111,"$288,100.00 ",construction of dwelling with installation of tropicair duo freestanding wet woodburner cac165314
58815,Christchurch,Christchurch,18-Apr-16,BCN/2016/2965,76 Lancewood Drive Westlake  Christchurch,76 Lancewood Drive,Westlake,,Lot 287 DP 49564,"$5,000.00 ",dwelling alterations - installation of masport r5000 ped new freestanding woodburner cac 131557
58816,Christchurch,Christchurch,18-Apr-16,BCN/2016/2963,360 Sawyers Arms Road Harewood  Christchurch,360 Sawyers Arms Road,Harewood,,Lot 1 DP 66485,"$5,000.00 ",alteration to dwelling - installation of a yunca wegj 2000 (sub 1.0) freestanding dry woodburner cac130432
58817,Christchurch,Christchurch,18-Apr-16,BCN/2016/2643,35B Veitches Road Casebrook  Christchurch,35B Veitches Road,Casebrook,,Lot 2 DP 27028,"$5,000.00 ","alteration to dwelling - installation of a masport r10000, freestanding dry woodburner, cac143970"
58818,Christchurch,Christchurch,18-Apr-16,BCN/2016/2634,8 Rata Street Riccarton  Christchurch,8 Rata Street,Riccarton,,Lot 350 DP 7942,"$5,000.00 ",alteration to dwelling - installation of masport le4000 dry insert woodburner - cac071591
58819,Christchurch,Christchurch,18-Apr-16,BCN/2016/2855,185 Cavendish Road Styx  Christchurch,185 Cavendish Road,Styx,,Lot 1 DP 61221,"$4,000.00 ",alteration to dwelling - installation of woodsman tarras wetback mkiii freestanding woodburner - cac143494
58820,Christchurch,Christchurch,18-Apr-16,BCN/2016/2646,53 Malcolm Avenue Beckenham  Christchurch,53 Malcolm Avenue,Beckenham,,Lot 22 DP 2315,"$3,500.00 ",alteration to dwelling - installation of masport r5000l wetback freestanding woodburner - cac131556
58821,Christchurch,Christchurch,18-Apr-16,BCN/2016/2490,30 Manhire Street Spreydon  Christchurch,30 Manhire Street,Spreydon,,Pt Lot 11 DP 357,"$3,000.00 ","alteration to dwelling - installation of a bosca firepoint 360,  freestanding dry woodburner cac110716"
58822,Christchurch,Christchurch,18-Apr-16,BCN/2016/2777,8 Hindess Street Oaklands  Christchurch,8 Hindess Street,Oaklands,,Lot 1 DP 28878,"$3,000.00 ",alteration to dwelling - installation of a masport r1500 freestanding dry wood burner cac 121119
58823,Christchurch,Christchurch,18-Apr-16,BCN/2016/3052,13 Bicknor Street Templeton  Christchurch,13 Bicknor Street,Templeton,,Lot 4 DP 23746,"$2,500.00 ",alteration to dwelling - installation of masport r5000p freestanding dry woodburner cac 131295
58834,Christchurch,Timaru,18-Apr-16,00000355  2016,38A-38B Nile Street Timaru 7910  Timaru,38A-38B Nile Street,Timaru 7910,,LOT: 3 DP: 3121,"$2,500.00 ",install woodsman brunner mkii freestanding woodburner
58835,Christchurch,Timaru,18-Apr-16,00000340  2016,10-10A Deal Street Timaru 7910  Timaru,10-10A Deal Street,Timaru 7910,,LOT: 1 DP: 11101,"$2,500.00 ",install masport r5000p freestanding woodburner
58836,Christchurch,Timaru,18-Apr-16,00000316  2016,29 Dunkirk Street Timaru 7910  Timaru,29 Dunkirk Street,Timaru 7910,,Lot: 74 DP: 14683,"$2,500.00 ",install woodsman ecr novo freestanding woodburner
58837,Christchurch,Timaru,18-Apr-16,00000349  2016,13 Rhodes Street Timaru 7910  Timaru,13 Rhodes Street,Timaru 7910,,LOT: 43 DP: 816,"$2,500.00 ",install woodsman flare freestanding woodburner
58838,Christchurch,Waimakariri,18-Apr-16,BC160361,51 Forestry Road Ashley  Waimakariri,51 Forestry Road,Ashley,,LOT 1 DP 33381 BLK III RANGIORA SD,"$40,000.00 ",alterations and additions and installation of log burner
58839,Christchurch,Waimakariri,18-Apr-16,BC160446,78 Eders Road Woodend  Waimakariri,78 Eders Road,Woodend,,LOT 2 DP 35762 BLK VII RANGIORA SD,"$3,000.00 ",firenzo lady kitchener ag10 freestanding log burner with wetback clean air 103472
58841,Christchurch,Waimakariri,18-Apr-16,BC160432,140 King Street Rangiora  Waimakariri,140 King Street,Rangiora,,FLAT 1 DP 68805 ON LOT 1 DP 69158 HAVING1/2 INT IN 911 SQ ME TRES      PREVIOUSLY ASSESSED AT 21654/467/00,"$3,000.00 ",metro  inbuilt log burner
58842,Christchurch,Waimakariri,18-Apr-16,BC160436,26 Weld Street Oxford  Waimakariri,26 Weld Street,Oxford,,PT RS 9259 BLK VIII OXFORD SD,"$3,000.00 ",woodsman  freestanding log burner
58843,Christchurch,Waimakariri,18-Apr-16,BC160383,20 Kiln Place Kaiapoi  Waimakariri,20 Kiln Place,Kaiapoi,,LOT 29 DP 59163 PREVIOUSLY ASSESSED AT 21762/421/1,"$3,000.00 ",woodsman  freestanding log burner
58845,Christchurch,Waimate,18-Apr-16,160075,69 Parsonage Road   Waimate,69 Parsonage Road,,,,"$4,000.00 ",install new metro wee rad log fire - with wetback connection
58846,Christchurch,Waimate,18-Apr-16,160076,"80 Rhodes Street, Waimate   Waimate","80 Rhodes Street, Waimate",,,,"$4,000.00 ","install new metro wee rad base log fire, with wetback"
58847,Christchurch,Waitaki,18-Apr-16,2016-3159-1,"33 Frame St, Oamaru North   Waitaki","33 Frame St, Oamaru North",,,,"$4,500.00 ",install new woodsman tasman logburner with wetback
58848,Christchurch,Waitaki,18-Apr-16,2016-3229-1,"4 Ash St, Holmes Hill   Waitaki","4 Ash St, Holmes Hill",,,,"$4,000.00 ",installation of a new metro wee rad free-standing woodburner
58849,Christchurch,Waitaki,18-Apr-16,2016-3230-1,"26 Aln St, Oamaru $ 3,500   Waitaki","26 Aln St, Oamaru $ 3,500",,,,"$3,500.00 ",installation of a new jayline ss200l free-standing woodburner
58850,Christchurch,Waitaki,18-Apr-16,2016-3228-1,"3 Blyth St, Holmes Hill   Waitaki","3 Blyth St, Holmes Hill",,,,"$2,000.00 ",installation of a new masport r5000 free-standing woodburner
58887,Christchurch,Ashburton,19-Apr-16,BC0291/16,102 Grey Street Ashburton   Ashburton,102 Grey Street Ashburton,,,,"$4,500.00 ",install an inbuilt metro smart insert logfire on wetback
58888,Christchurch,Ashburton,19-Apr-16,BC0298/16,276 Lochheads Road Ashburton District   Ashburton,276 Lochheads Road Ashburton District,,,,"$3,800.00 ",install a f/s woodsman tarras mk lll logfire
58889,Christchurch,Ashburton,19-Apr-16,BC0295/16,47 Normanby Street East Rakaia   Ashburton,47 Normanby Street East Rakaia,,,,"$3,000.00 ",install a f/s woodsman brunner mkii logfire
58890,Christchurch,Ashburton,19-Apr-16,BC0293/16,17 Fairfield Road Ashburton District   Ashburton,17 Fairfield Road Ashburton District,,,,"$3,000.00 ",install a f/s woodsman tasman mk ii logfire.
58901,Christchurch,Christchurch,19-Apr-16,BCN/2016/2485,384 Bower Avenue North New Brighton  Christchurch,384 Bower Avenue,North New Brighton,,Lot 9 DP 3877,"$220,000.00 ",construction of dwelling with attached garage and installation of jayline welltherm freestanding woodburner dry cac153807
58913,Christchurch,Christchurch,19-Apr-16,BCN/2016/3155,1 St Vincent Terrace Cashmere  Christchurch,1 St Vincent Terrace,Cashmere,,Lot 5 DP 3890,"$9,000.00 ",alteration to dwelling - installation of a tropicair duo (uleb) freestanding dry woodburner  cac 164316
58914,Christchurch,Christchurch,19-Apr-16,BCN/2016/3145,30 Truman Road Bryndwr  Christchurch,30 Truman Road,Bryndwr,,Lot 127 DP 16040,"$5,000.00 ","alteration to dwelling - installation of a woodsman totara, insert dry woodburner cac110220"
58915,Christchurch,Christchurch,19-Apr-16,BCN/2016/3148,14 Newall Avenue Fendalton  Christchurch,14 Newall Avenue,Fendalton,,Lot 2 DP 79399,"$5,000.00 ","alteration to dwelling - installation of a woodsman totara, insert dry woodburner cac110220"
58916,Christchurch,Christchurch,19-Apr-16,BCN/2016/3143,59 Dunarnan Street Avonside  Christchurch,59 Dunarnan Street,Avonside,,Lot 1 DP 20863,"$5,000.00 ","alteration to dwelling - installation of a woodsman totara, insert dry woodburner cac110220"
58917,Christchurch,Christchurch,19-Apr-16,BCN/2016/2532,36 Waipara Street Hoon Hay Valley  Christchurch,36 Waipara Street,Hoon Hay Valley,,Lot 16 DP 22421,"$5,000.00 ","alteration to dwelling - installation of a metro xtreme rad, freestanding dry woodburner cac132245"
58918,Christchurch,Christchurch,19-Apr-16,BCN/2016/2263,1/30 Third Street Belfast  Christchurch,1/30 Third Street,Belfast,,Flat 1 DP 59172 on Lot 2 DP 21121 having share in 928 m2,"$5,000.00 ","alteration to dwelling - installation of masport r5000, freestanding wetback woodburner cac131556"
58919,Christchurch,Christchurch,19-Apr-16,BCN/2016/3142,36A Rowcliffe Crescent Avonside  Christchurch,36A Rowcliffe Crescent,Avonside,,Lot 112 DP 15124,"$5,000.00 ",alteration to dwelling - installation of woodsman totara dry insert woodburner - cac110220
58920,Christchurch,Christchurch,19-Apr-16,BCN/2016/3136,11 Skipton Street Shirley  Christchurch,11 Skipton Street,Shirley,,Lot 404 DP 16155,"$5,000.00 ",alteration to dwelling - installation of woodsman totara dry insert woodburner - cac110220
58921,Christchurch,Christchurch,19-Apr-16,BCN/2016/3134,22 Oakland Street Papanui  Christchurch,22 Oakland Street,Papanui,,Lot 115 DP 17738,"$5,000.00 ",alteration to dwelling - installation of woodsman totara dry insert woodburner - cac110220
58922,Christchurch,Christchurch,19-Apr-16,BCN/2016/2937,3 Monalua Avenue Diamond Harbour  Christchurch,3 Monalua Avenue,Diamond Harbour,,Lot 2 DP 15546,"$4,000.00 ",alteration to dwelling - installation of a masport r1500 freestanding dry wood burner cac121119
58923,Christchurch,Christchurch,19-Apr-16,BCN/2016/3119,3 Cintra Place Casebrook  Christchurch,3 Cintra Place,Casebrook,,Lot 29 DP 35446,"$3,500.00 ","alteration to dwelling - installation of a masport r5000ws, freestanding dry woodburner, cac131295"
58924,Christchurch,Christchurch,19-Apr-16,BCN/2016/2553,34 Ebony Street Bishopdale  Christchurch,34 Ebony Street,Bishopdale,,Lot 499 DP 22118,"$2,000.00 ",alteration to dwelling - installation of a kent oxford freestanding dry woodburner cac 165500
58935,Christchurch,Christchurch,19-Apr-16,BCN/2015/9537/A,31 Brent Place Bryndwr  Christchurch,31 Brent Place,Bryndwr,,Lot 1 DP 487520,$100.00 ,amendment 1 - log burner and changes to floor plan
58940,Christchurch,Timaru,19-Apr-16,00000359  2016,3 Cook Street Timaru 7910  Timaru,3 Cook Street,Timaru 7910,,Lot: 23 DP: 26775,"$5,000.00 ",install metro eco smart inbuilt woodburner & metro eco wee radfreestanding woodburner
58941,Christchurch,Timaru,19-Apr-16,00000342  2016,11A Raymond Street Timaru 7910  Timaru,11A Raymond Street,Timaru 7910,,LOT: 2 DP: 24096,"$2,500.00 ",install masport r5000l freestanding woodburner
58942,Christchurch,Timaru,19-Apr-16,00000385  2016,14 Livingstone Street Timaru 7910  Timaru,14 Livingstone Street,Timaru 7910,,LOT: 4 DP: 11256,"$2,500.00 ",install woodsman tarras mkiii freestanding woodburner
58944,Christchurch,Timaru,19-Apr-16,00000364  2016,23 Orielton Place Timaru 7910  Timaru,23 Orielton Place,Timaru 7910,,Lot: 9 DP: 48845,"$2,500.00 ",install firenzo kompact plaza ag inbuilt woodburner
58945,Christchurch,Timaru,19-Apr-16,00000365  2016,6 Te Weka Street Timaru 7910  Timaru,6 Te Weka Street,Timaru 7910,,Lot: 4 DP: 2307,"$2,500.00 ",install firenzo kompact forte ag inbuilt woodburner
58946,Christchurch,Timaru,19-Apr-16,00000371  2016,333A Gleniti Road RD 4 Timaru 7974  Timaru,333A Gleniti Road,RD 4 Timaru 7974,,LOT: 2 DP: 450614,"$2,500.00 ",install metro eco smart inbuilt woodburner
58947,Christchurch,Timaru,19-Apr-16,00000341  2016,71 Cain Street Timaru 7910  Timaru,71 Cain Street,Timaru 7910,,LOT: 11 DP: 816,"$2,500.00 ",install woodsman tarras mkiii freestanding wetback woodburner
58948,Christchurch,Timaru,19-Apr-16,00000386  2016,459 Claremont Road RD 4 Timaru 7974  Timaru,459 Claremont Road,RD 4 Timaru 7974,,Lot: 2 DP: 58081,"$2,500.00 ",install metro ltd xtreme rad freestanding woodburner
58949,Christchurch,Timaru,19-Apr-16,00000362  2016,72 Avenue Road Timaru 7910  Timaru,72 Avenue Road,Timaru 7910,,PLT: 16 DP: 155,"$2,500.00 ",install woodsman ecr novo freestanding woodburner
58950,Christchurch,Timaru,19-Apr-16,00000366  2016,10 Mowbray Street Timaru 7910  Timaru,10 Mowbray Street,Timaru 7910,,Lot: 1 DP: 17544,"$2,500.00 ",install woodsman ecr novo freestanding woodburner
58951,Christchurch,Timaru,19-Apr-16,00000369  2016,21 Main Road Pleasant Point 7903  Timaru,21 Main Road,Pleasant Point 7903,,Lot: 2 DP: 46835,"$2,500.00 ",install yunca wedj freestanding woodburner
58952,Christchurch,Waimakariri,19-Apr-16,BC151445,58 Boundary Road Cust  Waimakariri,58 Boundary Road,Cust,,LOT 4 DP 381494,"$368,000.00 ",dwelling with log burner & detached garage
58956,Christchurch,Waimakariri,19-Apr-16,BC160396,12 Rangiora Woodend Road Waimakariri District  Waimakariri,12 Rangiora Woodend Road,Waimakariri District,,LOT 4 DP 40257,"$3,000.00 ",woodsman  freestanding log burner
58958,Christchurch,Waimakariri,19-Apr-16,BC160392,40 East Belt Rangiora  Waimakariri,40 East Belt,Rangiora,,PT LOT 9 D P 3643 BLK VII RANGIORA SD,"$3,000.00 ",masport inbuilt log burner
58960,Christchurch,Waimakariri,19-Apr-16,BC160385,4 B Scott Street Rangiora  Waimakariri,4 B Scott Street,Rangiora,,FLAT 2 DP 67248 ON LOT 10 DP 10412 -HAVI NG 1/2 INT IN 966 S Q METRES,"$3,000.00 ",woodsman  freestanding log burner
58961,Christchurch,Waimakariri,19-Apr-16,BC160394,111 Rangiora Woodend Road Waimakariri District  Waimakariri,111 Rangiora Woodend Road,Waimakariri District,,SEC 58A PT KAIAPOI NATIVE RESERVE 873,"$3,000.00 ",firenzo athena bay ag inbuilt log burner clean air 103157
58962,Christchurch,Waimakariri,19-Apr-16,BC160412,15 Kowhai Avenue Rangiora  Waimakariri,15 Kowhai Avenue,Rangiora,,LOT 2 DP 358019,"$3,000.00 ",woodsman  freestanding log burner
58963,Christchurch,Waimate,19-Apr-16,160090,10 Butchers Lane   Waimate,10 Butchers Lane,,,,"$4,000.00 ",install new woodsman tasman mkii woodburner - with wetback
58966,Christchurch,Waitaki,19-Apr-16,2016-3235-1,"14 Brough St, Palmerston $ 8,000   Waitaki","14 Brough St, Palmerston $ 8,000",,,,"$8,000.00 ",installation of a masport r5000 free-standing woodburner withwet-back
58972,Otago,Clutha,20-Apr-16,BLD-2016-16409,80 Blackburn Road Hillend  Clutha,80 Blackburn Road,Hillend,,2804010300,"$5,500.00 ",install solid fuel heater - yunca monte - multi fuel f/s
58973,Otago,Clutha,20-Apr-16,BLD-2016-16408,81 Northumberland Street Tapanui  Clutha,81 Northumberland Street,Tapanui,,2857019505,"$5,000.00 ",install solid fuel heater - mackenzie r 10000 f/s - remove masport woodfire
58974,Otago,Clutha,20-Apr-16,BLD-2016-16399,25 Market Street Kaitangata  Clutha,25 Market Street,Kaitangata,,2804632000,"$5,000.00 ",install solid fuel heater - masport heartland - f/s woodburner
58975,Otago,Clutha,20-Apr-16,BLD-2016-16395,36 Charlotte Street Balclutha  Clutha,36 Charlotte Street,Balclutha,,2870200500,"$5,000.00 ",install solid fuel heater - bayview pellet fire f/s
58976,Otago,Clutha,20-Apr-16,BLD-2016-16412,89-91 Clyde Street Balclutha  Clutha,89-91 Clyde Street,Balclutha,,2870242500,"$4,500.00 ",install solid fuel heater - woodsman ecr - f/s woodburner
58977,Otago,Clutha,20-Apr-16,BLD-2016-16398,46 Dryden Street Milton  Clutha,46 Dryden Street,Milton,,2804558102,"$4,200.00 ",install solid fuel heater - masport 12000 bannockburn inbuilt woodburner - remove old sfh
58978,Otago,Clutha,20-Apr-16,BLD-2016-16411,20 Baker Street Inch Clutha  Clutha,20 Baker Street,Inch Clutha,,2804120500,"$4,200.00 ",install solid fuel heater - masport heartland - f/s woodburner
58979,Otago,Clutha,20-Apr-16,BLD-2016-16397,164 Toko Mouth Road Moneymore  Clutha,164 Toko Mouth Road,Moneymore,,2804239600,"$3,800.00 ",install solid fuel heater - woodsman totara - inbuilt woodburner
59007,Christchurch,Ashburton,20-Apr-16,BC0324/16,19 Carr Street Methven   Ashburton,19 Carr Street Methven,,,,"$4,900.00 ",install a f/s masport osburn 1600  mk ii logfire on existing wetback.
59031,Christchurch,Christchurch,20-Apr-16,BCN/2016/3156,94 Prestons Road Redwood  Christchurch,94 Prestons Road,Redwood,,Lot 3 DP 24694,"$5,500.00 ",alteration to dwelling - installation of tropicair tawa mk iii (with flue shield) dry insert woodburner - cac111879
59032,Christchurch,Christchurch,20-Apr-16,BCN/2016/3223,6 Rowe Place Dallington  Christchurch,6 Rowe Place,Dallington,,Lot 51 DP 15012,"$5,000.00 ",alteration to dwelling - installation of a woodsman totara fireplace insert dry wood burner cac 110220
59033,Christchurch,Christchurch,20-Apr-16,BCN/2016/2567,193 Matsons Avenue Papanui  Christchurch,193 Matsons Avenue,Papanui,,Lot 1 DP 302397,"$5,000.00 ","alteration to dwelling - installation of firenzo viking ag, freestanding dry woodburner cac102465"
59034,Christchurch,Christchurch,20-Apr-16,BCN/2016/3222,144 Mersey Street St Albans  Christchurch,144 Mersey Street,St Albans,,Lot 15 DP 11026,"$5,000.00 ",alteration to dwelling - installation of a woodsman ecr novo freestanding dry wood burner cac153733
59035,Christchurch,Christchurch,20-Apr-16,BCN/2016/1430,97B Englefield Road Belfast  Christchurch,97B Englefield Road,Belfast,,Lot 4 DP 404683,"$5,000.00 ","alteration to dwelling - installation of masport osburn 1600, freestanding dry woodburner cac090550"
59036,Christchurch,Christchurch,20-Apr-16,BCN/2016/2264,20 Westenra Terrace Cashmere  Christchurch,20 Westenra Terrace,Cashmere,,Lot 48 DP 4030,"$5,000.00 ","alteration to dwelling - installation of a yunca monte euro (ca sub 1.0), freestanding dry woodburner cac135291"
59037,Christchurch,Christchurch,20-Apr-16,BCN/2016/2366,21B Dyers Pass Road Cashmere  Christchurch,21B Dyers Pass Road,Cashmere,,Lot 1 DP 41718,"$5,000.00 ","alteration to dwelling - installation of firenz viking ag, freestanding wetback woodburner cac102472"
59038,Christchurch,Christchurch,20-Apr-16,BCN/2016/3108,26 Dunn Street Somerfield  Christchurch,26 Dunn Street,Somerfield,,Lot 63 DP 515,"$4,500.00 ","alteration to dwelling - installation of metro tiny ped, freestanding, dry, woodburner, cac073897"
59039,Christchurch,Christchurch,20-Apr-16,BCN/2016/3104,47 Strickland Street Somerfield  Christchurch,47 Strickland Street,Somerfield,,Pt Lot 2 DP 635,"$4,500.00 ","alteration to dwelling - installation of tropicair rimu mkiii, freestanding, dry, woodburner, cac090721"
59040,Christchurch,Christchurch,20-Apr-16,BCN/2016/3123,1A Grove Road Addington  Christchurch,1A Grove Road,Addington,,unknown,"$4,000.00 ","alteration to dwelling - installation of yunca hobson, freestanding dry woodburner cac137100"
59041,Christchurch,Christchurch,20-Apr-16,BCN/2016/2957,11 Roydon Drive Templeton  Christchurch,11 Roydon Drive,Templeton,,Lot 19 DP 50025,"$1,600.00 ",dwelling alterations - installation of masport f3300c new freestanding dry woodburner cac#103815
